y_true,clean,gray,n,CR,arm
55,0.8933333333333333,0.07333333333333333,150,0.82,resnet50
56,0.9733333333333334,0.5466666666666666,150,0.42666666666666675,resnet50
57,0.7428571428571429,0.5,140,0.24285714285714288,resnet50
58,0.30666666666666664,0.10666666666666667,150,0.19999999999999996,resnet50
59,0.5103448275862069,0.6482758620689655,145,-0.13793103448275856,resnet50
60,0.9666666666666667,0.5066666666666667,150,0.45999999999999996,resnet50
61,0.4533333333333333,0.18,150,0.2733333333333333,resnet50
62,0.8133333333333334,0.7133333333333334,150,0.09999999999999998,resnet50
63,0.42,0.2733333333333333,150,0.14666666666666667,resnet50
64,0.6,0.47,100,0.13,resnet50
65,0.6666666666666666,0.6466666666666666,150,0.020000000000000018,resnet50
66,0.6733333333333333,0.5266666666666666,150,0.14666666666666672,resnet50
67,0.86,0.5266666666666666,150,0.33333333333333337,resnet50
68,0.7866666666666666,0.4066666666666667,150,0.37999999999999995,resnet50
69,0.9866666666666667,0.0,150,0.9866666666666667,resnet50
70,0.42,0.4066666666666667,150,0.013333333333333308,resnet50
71,0.5666666666666667,0.28,150,0.2866666666666666,resnet50
72,0.9066666666666666,0.4266666666666667,150,0.4799999999999999,resnet50
73,0.9933333333333333,0.08,150,0.9133333333333333,resnet50
74,0.9407407407407408,0.2740740740740741,135,0.6666666666666667,resnet50
75,0.92,0.7066666666666667,150,0.21333333333333337,resnet50
76,0.9733333333333334,0.006666666666666667,150,0.9666666666666667,resnet50
77,0.8551724137931035,0.4689655172413793,145,0.3862068965517242,resnet50
78,0.8533333333333334,0.5066666666666667,150,0.3466666666666667,resnet50
79,0.8,0.68,150,0.12,resnet50
80,0.9,0.8266666666666667,150,0.07333333333333336,resnet50
81,0.82,0.36666666666666664,150,0.4533333333333333,resnet50
82,0.96,0.19333333333333333,150,0.7666666666666666,resnet50
83,0.8347826086956521,0.5826086956521739,115,0.25217391304347825,resnet50
84,0.9533333333333334,0.7933333333333333,150,0.16000000000000003,resnet50
85,0.8666666666666667,0.9533333333333334,150,-0.08666666666666667,resnet50
86,0.8266666666666667,0.1,150,0.7266666666666667,resnet50
87,0.9466666666666667,0.13333333333333333,150,0.8133333333333334,resnet50
88,0.8,0.7466666666666667,150,0.053333333333333344,resnet50
89,0.92,0.58,150,0.3400000000000001,resnet50
90,0.6333333333333333,0.62,150,0.013333333333333308,resnet50
91,0.8933333333333333,0.66,150,0.23333333333333328,resnet50
92,1.0,0.7733333333333333,150,0.22666666666666668,resnet50
93,0.96,0.6466666666666666,150,0.31333333333333335,resnet50
94,0.84,0.0,150,0.84,resnet50
95,0.72,0.0,150,0.72,resnet50
96,0.696551724137931,0.006896551724137931,145,0.689655172413793,resnet50
97,0.9,0.07333333333333333,150,0.8266666666666667,resnet50
98,0.8266666666666667,0.5866666666666667,150,0.24,resnet50
99,0.9933333333333333,0.8733333333333333,150,0.12,resnet50
100,0.97,0.96,100,0.010000000000000009,resnet50
101,0.32,0.3333333333333333,150,-0.013333333333333308,resnet50
102,0.5866666666666667,0.2866666666666667,150,0.3,resnet50
103,0.6533333333333333,0.46,150,0.1933333333333333,resnet50
104,0.7894736842105263,0.9157894736842105,95,-0.12631578947368416,resnet50
105,0.9466666666666667,0.9066666666666666,150,0.040000000000000036,resnet50
106,0.49333333333333335,0.26666666666666666,150,0.22666666666666668,resnet50
107,0.7933333333333333,0.8066666666666666,150,-0.013333333333333308,resnet50
108,0.9,0.0,150,0.9,resnet50
109,0.9333333333333333,0.8933333333333333,150,0.040000000000000036,resnet50
110,0.5666666666666667,0.1,150,0.4666666666666667,resnet50
111,0.6666666666666666,0.8866666666666667,150,-0.22000000000000008,resnet50
112,0.87,0.77,100,0.09999999999999998,resnet50
113,0.9266666666666666,0.2866666666666667,150,0.6399999999999999,resnet50
114,0.6482758620689655,0.18620689655172415,145,0.4620689655172413,resnet50
115,0.74,0.03333333333333333,150,0.7066666666666667,resnet50
116,0.6206896551724138,0.5448275862068965,145,0.07586206896551728,resnet50
117,0.5466666666666666,0.16,150,0.3866666666666666,resnet50
118,0.6620689655172414,0.3310344827586207,145,0.3310344827586207,resnet50
119,0.7666666666666667,0.44666666666666666,150,0.32000000000000006,resnet50
120,0.7333333333333333,0.62,150,0.11333333333333329,resnet50
121,0.9333333333333333,0.62,150,0.31333333333333335,resnet50
122,0.76,0.36666666666666664,150,0.39333333333333337,resnet50
123,0.8275862068965517,0.3793103448275862,145,0.4482758620689655,resnet50
124,0.7724137931034483,0.4827586206896552,145,0.28965517241379307,resnet50
