dataset,id,backbone,arm,y_true,n_img,n_seed,clean_mean,clean_sd,gray_mean,gray_sd,CR_mean,CR_sd
cub200,S1,ResNet-50,resnet50,177,26,5,0.8307692307692308,0.021066252211737142,0.6692307692307692,0.05832981110808886,0.16153846153846158,0.06319875663521148
cub200,S1,ResNet-50,resnet50,178,29,5,0.6206896551724138,0.04223258177212375,0.19310344827586207,0.16100162110246555,0.4275862068965517,0.17515069102345232
cub200,S1,ResNet-50,resnet50,179,30,5,0.8266666666666668,0.027888667551135844,0.0,0.0,0.8266666666666668,0.027888667551135844
cub200,S1,ResNet-50,resnet50,180,29,5,0.8551724137931034,0.03777396948311492,0.6827586206896552,0.11012909946669866,0.1724137931034483,0.12902266850944624
cub200,S1,ResNet-50,resnet50,181,30,5,0.9133333333333333,0.029814239699997188,0.13333333333333333,0.0408248290463863,0.78,0.060553007081949814
cub200,S1,ResNet-50,resnet50,182,30,5,0.8933333333333333,0.0547722557505166,0.6466666666666667,0.10697871023920809,0.24666666666666667,0.055777335102271716
cub200,S1,ResNet-50,resnet50,183,30,5,0.8333333333333334,0.02357022603955158,0.8866666666666667,0.05577733510227169,-0.05333333333333332,0.06912147117775905
cub200,S1,ResNet-50,resnet50,184,30,5,0.9133333333333333,0.029814239699997188,0.72,0.04472135954999584,0.19333333333333336,0.06411794687223785
cub200,S1,ResNet-50,resnet50,185,30,5,0.9133333333333333,0.018257418583505533,0.58,0.13038404810405294,0.33333333333333337,0.12909944487358055
cub200,S1,ResNet-50,resnet50,186,20,5,0.96,0.06519202405202651,0.86,0.022360679774997918,0.1,0.061237243569579464
cub200,S1,ResNet-50,resnet50,187,30,5,0.9666666666666666,1.2412670766236366e-16,0.8066666666666666,0.054772255750516634,0.15999999999999998,0.054772255750516634
cub200,S1,ResNet-50,resnet50,188,30,5,1.0,0.0,0.8066666666666666,0.05962847939999441,0.1933333333333333,0.05962847939999442
cub200,S1,ResNet-50,resnet50,189,29,5,0.9310344827586207,0.0422325817721238,0.9172413793103449,0.030842316931031597,0.01379310344827589,0.01888698474155749
cub200,S1,ResNet-50,resnet50,190,30,5,0.8266666666666668,0.036514837167011066,0.026666666666666665,0.02788866755113585,0.8,0.0408248290463863
cub200,S1,ResNet-50,resnet50,191,30,5,0.9666666666666668,0.02357022603955158,0.8800000000000001,0.07673909622147557,0.08666666666666664,0.07302967433402213
cub200,S1,ResNet-50,resnet50,192,30,5,0.7,0.04082482904638634,0.09333333333333334,0.0641179468722378,0.6066666666666667,0.0894427190999916
cub200,S1,ResNet-50,resnet50,193,30,5,0.9266666666666667,0.014907119849998594,0.7733333333333333,0.05962847939999443,0.15333333333333335,0.05055250296034371
cub200,S1,ResNet-50,resnet50,194,30,5,0.8466666666666667,0.060553007081949814,0.29333333333333333,0.14414498873626438,0.5533333333333333,0.11450376024878448
cub200,S1,ResNet-50,resnet50,195,30,5,0.6399999999999999,0.08944271909999157,0.5,0.09128709291752768,0.13999999999999999,0.11879019787470305
cub200,S1,ResNet-50,resnet50,196,30,5,0.6733333333333332,0.04346134936801765,0.33333333333333337,0.097182531580755,0.33999999999999997,0.07226494462892934
cub200,S1,ResNet-50,resnet50,197,30,5,0.8400000000000001,0.0547722557505166,0.5733333333333334,0.0547722557505166,0.2666666666666667,0.05270462766947298
cub200,S1,ResNet-50,resnet50,198,30,5,0.8466666666666667,0.018257418583505533,0.74,0.036514837167011115,0.10666666666666673,0.043461349368017696
cub200,S1,ResNet-50,resnet50,199,30,5,0.9400000000000001,0.027888667551135848,0.04666666666666667,0.0649786289653931,0.8933333333333333,0.07601169500660918
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,0,30,5,0.8066666666666666,0.027888667551135844,0.6599999999999999,0.07601169500660919,0.14666666666666675,0.0869226987360353
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,1,30,5,0.8066666666666666,0.043461349368017696,0.78,0.050552502960343706,0.026666666666666682,0.06831300510639739
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,2,28,5,0.9857142857142858,0.01956151991089878,0.9714285714285715,0.029880715233359827,0.01428571428571428,0.01956151991089878
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,3,30,5,0.9333333333333333,0.033333333333333326,0.7466666666666667,0.12156388352540316,0.18666666666666668,0.09603240193925293
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,4,14,5,0.9,0.03912303982179763,0.6857142857142857,0.06388765649999396,0.21428571428571425,0.05050762722761051
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,5,11,5,0.9272727272727274,0.07606000241218867,0.9272727272727274,0.07606000241218867,0.0,0.06428243465332244
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,6,23,5,0.9913043478260869,0.019444069369563378,0.7130434782608696,0.13259087549545132,0.2782608695652174,0.1252596547033733
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,7,18,5,0.9777777777777779,0.04969039949999535,0.6333333333333333,0.10829771494232182,0.34444444444444444,0.12668615834434868
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,8,29,5,0.5241379310344827,0.04496001658760444,0.5103448275862069,0.07475683927130619,0.013793103448275857,0.11066763128193936
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,9,30,5,0.96,0.027888667551135844,0.039999999999999994,0.014907119849998597,0.9199999999999999,0.029814239699997188
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,10,30,5,0.6466666666666667,0.018257418583505533,0.4666666666666667,0.13540064007726602,0.18,0.13249737942901194
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,11,26,5,0.9846153846153847,0.021066252211737146,0.0,0.0,0.9846153846153847,0.021066252211737146
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,12,30,5,0.9133333333333333,0.018257418583505533,0.8666666666666668,0.05270462766947298,0.046666666666666655,0.03800584750330459
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,13,30,5,0.96,0.014907119849998596,0.0,0.0,0.96,0.014907119849998596
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,14,28,5,0.9071428571428571,0.05416339602893967,0.05714285714285714,0.040720550896397784,0.85,0.07319250547114
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,15,28,5,0.9142857142857143,0.01956151991089878,0.0,0.0,0.9142857142857143,0.01956151991089878
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,16,27,5,0.9481481481481481,0.04222871944811623,0.007407407407407407,0.01656346649999844,0.9407407407407407,0.033126932999996896
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,17,15,5,1.0,0.0,0.7333333333333334,0.09428090415820638,0.26666666666666666,0.09428090415820638
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,18,29,5,0.9241379310344827,0.06632891055748741,0.3931034482758621,0.1106676312819394,0.5310344827586206,0.11066763128193942
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,19,29,5,0.9448275862068967,0.01888698474155749,0.0,0.0,0.9448275862068967,0.01888698474155749
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,20,30,5,0.9800000000000001,0.029814239699997188,0.44666666666666666,0.2794836508833945,0.5333333333333333,0.2943920288775949
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,21,26,5,0.6692307692307693,0.08854511102477954,0.13846153846153847,0.10391735450850997,0.5307692307692308,0.15717551339771194
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,22,29,5,0.6482758620689655,0.044960016587604464,0.46896551724137925,0.06721927134351006,0.1793103448275862,0.02885034574255431
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,23,22,5,0.9272727272727274,0.0248964798865985,0.2909090909090909,0.12281141896460268,0.6363636363636364,0.1016394535227177
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,24,30,5,0.6199999999999999,0.11450376024878443,0.6466666666666667,0.23285665595430638,-0.026666666666666707,0.1552775293180282
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,25,30,5,0.9333333333333333,0.033333333333333326,0.16,0.04346134936801766,0.7733333333333333,0.043461349368017654
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,26,30,5,0.42666666666666664,0.014907119849998596,0.39333333333333337,0.1115546702045434,0.03333333333333336,0.12472191289246472
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,27,29,5,0.9448275862068967,0.030842316931031604,0.9172413793103449,0.03931639396893582,0.02758620689655176,0.04496001658760452
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,28,30,5,0.5933333333333334,0.06411794687223779,0.3933333333333333,0.16898389140848766,0.2,0.14907119849998596
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,29,30,5,0.38,0.06497862896539311,0.4133333333333334,0.17732581437693848,-0.033333333333333326,0.19293061504650377
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,30,30,5,0.8666666666666668,0.033333333333333326,0.42000000000000004,0.19235384061671346,0.44666666666666666,0.19804601036683928
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,31,23,5,0.7478260869565216,0.05668871656697957,0.21739130434782608,0.10196555999616153,0.5304347826086956,0.09914568913905546
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,32,29,5,0.9103448275862069,0.03084231693103159,0.6275862068965518,0.10170952554312156,0.2827586206896551,0.10739594139584441
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,33,29,5,0.9724137931034484,0.015421158465515773,0.5379310344827586,0.08304547985373995,0.4344827586206897,0.08655103722766296
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,34,30,5,0.9666666666666666,0.02357022603955158,0.04666666666666667,0.0557773351022717,0.9199999999999999,0.06497862896539308
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,35,30,5,0.9666666666666666,0.02357022603955158,0.9333333333333333,0.0,0.033333333333333326,0.02357022603955158
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,36,29,5,0.6,0.0308423169310316,0.4413793103448276,0.09874359353983692,0.15862068965517243,0.07150497018388868
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,37,30,5,0.7466666666666667,0.06497862896539312,0.02,0.018257418583505537,0.7266666666666667,0.04944132324730446
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,38,29,5,0.5310344827586208,0.01888698474155743,0.4896551724137931,0.04496001658760447,0.04137931034482759,0.044960016587604464
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,39,30,5,0.6866666666666666,0.044721359549995836,0.5,0.08498365855987973,0.18666666666666665,0.11925695879998881
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,40,30,5,0.9133333333333333,0.05055250296034366,0.7066666666666667,0.10110500592068737,0.2066666666666667,0.05477225575051666
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,41,30,5,0.9066666666666666,0.027888667551135848,0.0,0.0,0.9066666666666666,0.027888667551135848
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,42,29,5,0.5172413793103449,0.024382992454708527,0.09655172413793103,0.04496001658760448,0.4206896551724138,0.06632891055748738
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,43,30,5,0.86,0.04944132324730441,0.7533333333333333,0.060553007081949876,0.10666666666666672,0.08299933065325824
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,44,30,5,0.74,0.07226494462892935,0.76,0.054772255750516655,-0.019999999999999997,0.060553007081949876
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,45,30,5,0.9333333333333333,0.0,0.9066666666666666,0.027888667551135844,0.02666666666666666,0.027888667551135844
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,46,30,5,0.96,0.014907119849998594,0.006666666666666666,0.014907119849998596,0.9533333333333334,0.029814239699997188
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,47,30,5,1.0,0.0,0.4533333333333333,0.1643167672515498,0.5466666666666666,0.1643167672515498
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,48,30,5,0.6466666666666667,0.09603240193925287,0.04666666666666667,0.05055250296034368,0.6,0.062360956446232345
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,49,30,5,0.7066666666666667,0.027888667551135844,0.42666666666666664,0.07226494462892934,0.27999999999999997,0.06497862896539311
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,50,30,5,0.9,0.05773502691896257,0.7333333333333333,0.07817359599705719,0.1666666666666667,0.09718253158075503
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,51,30,5,0.9400000000000001,0.04346134936801765,0.6866666666666668,0.11925695879998881,0.2533333333333333,0.0960324019392529
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,52,30,5,0.9800000000000001,0.018257418583505533,0.8733333333333334,0.0924962461700774,0.10666666666666666,0.08628119403696526
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,53,30,5,0.9,0.0,0.05333333333333333,0.06912147117775906,0.8466666666666667,0.06912147117775906
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,54,30,5,0.9,0.033333333333333326,0.11333333333333333,0.19944367068868785,0.7866666666666667,0.17888543819998318
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,55,30,5,0.9,0.02357022603955158,0.026666666666666665,0.02788866755113585,0.8733333333333334,0.04346134936801765
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,56,30,5,1.0,0.0,0.08666666666666667,0.0557773351022717,0.9133333333333333,0.055777335102271695
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,57,28,5,0.85,0.02988071523335987,0.6142857142857142,0.06869780022025482,0.23571428571428568,0.08222046023729532
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,58,30,5,0.3066666666666667,0.1115546702045434,0.20666666666666664,0.10381607668264957,0.1,0.07071067811865475
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,59,29,5,0.5379310344827586,0.06264104180891363,0.3793103448275862,0.10628300005118925,0.15862068965517243,0.06721927134351009
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,60,30,5,0.9733333333333334,0.027888667551135848,0.4533333333333333,0.1804315813696581,0.52,0.1894436298451043
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,61,30,5,0.47333333333333333,0.014907119849998594,0.2333333333333333,0.07071067811865475,0.24000000000000005,0.06411794687223782
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,62,30,5,0.9933333333333334,0.014907119849998594,0.9400000000000001,0.06411794687223779,0.05333333333333332,0.06912147117775906
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,63,30,5,0.6333333333333333,0.04714045207910316,0.31333333333333335,0.08027729719194865,0.31999999999999995,0.10697871023920809
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,64,20,5,0.76,0.08215838362577492,0.5700000000000001,0.07582875444051551,0.19,0.0651920240520265
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,65,30,5,0.6666666666666666,0.08819171036881969,0.5066666666666666,0.14414498873626433,0.16,0.11401754250991376
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,66,30,5,0.7333333333333333,0.02357022603955162,0.4066666666666666,0.10903618155864084,0.32666666666666666,0.10110500592068733
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,67,30,5,0.8,0.05773502691896261,0.7,0.09718253158075503,0.10000000000000005,0.10801234497346436
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,68,30,5,0.8333333333333334,0.05270462766947298,0.24,0.09249624617007737,0.5933333333333334,0.0924962461700774
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,69,30,5,1.0,0.0,0.0,0.0,1.0,0.0
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,70,30,5,0.5,0.05270462766947298,0.45999999999999996,0.014907119849998594,0.039999999999999994,0.059628479399994376
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,71,30,5,0.6066666666666667,0.07958224257542212,0.5733333333333334,0.0547722557505166,0.033333333333333326,0.07817359599705714
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,72,30,5,0.9466666666666667,0.018257418583505533,0.5533333333333333,0.05055250296034366,0.39333333333333337,0.059628479399994376
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,73,30,5,1.0,0.0,0.20666666666666664,0.12337837015547831,0.7933333333333333,0.12337837015547834
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,74,27,5,0.9925925925925926,0.01656346649999847,0.22962962962962963,0.12115131284293426,0.762962962962963,0.13507098169489237
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,75,30,5,0.9266666666666667,0.014907119849998594,0.8733333333333334,0.027888667551135844,0.05333333333333332,0.018257418583505533
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,76,30,5,0.9400000000000001,0.014907119849998596,0.0,0.0,0.9400000000000001,0.014907119849998596
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,77,29,5,0.9517241379310345,0.05770069148510868,0.9034482758620689,0.06632891055748741,0.048275862068965524,0.039316393968935784
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,78,30,5,0.9400000000000001,0.027888667551135848,0.8933333333333333,0.036514837167011066,0.046666666666666655,0.05055250296034366
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,79,30,5,0.8466666666666667,0.029814239699997188,0.7133333333333333,0.050552502960343686,0.1333333333333334,0.04082482904638634
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,80,30,5,0.9066666666666666,0.027888667551135848,0.9266666666666667,0.014907119849998594,-0.019999999999999997,0.018257418583505533
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,81,30,5,0.8466666666666667,0.03800584750330459,0.026666666666666665,0.04346134936801766,0.8200000000000001,0.06912147117775906
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,82,30,5,0.96,0.014907119849998596,0.07999999999999999,0.06912147117775906,0.8800000000000001,0.06055300708194982
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,83,23,5,0.8521739130434783,0.04957284456952771,0.5478260869565217,0.12897736499296805,0.30434782608695654,0.13400900006454297
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,84,30,5,0.9400000000000001,0.027888667551135844,0.8133333333333332,0.0505525029603437,0.12666666666666665,0.04346134936801767
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,85,30,5,0.9400000000000001,0.04346134936801765,0.9333333333333333,0.05773502691896257,0.006666666666666665,0.04346134936801765
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,86,30,5,0.8666666666666668,0.0408248290463863,0.36,0.04944132324730443,0.5066666666666667,0.06411794687223783
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,87,30,5,0.9199999999999999,0.018257418583505533,0.006666666666666666,0.014907119849998597,0.9133333333333333,0.029814239699997188
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,88,30,5,0.8,0.0,0.7733333333333334,0.014907119849998594,0.02666666666666666,0.014907119849998594
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,89,30,5,0.9199999999999999,0.029814239699997188,0.5133333333333333,0.06055300708194982,0.4066666666666666,0.06831300510639732
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,90,30,5,0.7333333333333333,0.05270462766947303,0.76,0.04944132324730446,-0.026666666666666682,0.06831300510639737
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,91,30,5,0.8733333333333334,0.04346134936801765,0.7933333333333333,0.06411794687223782,0.08,0.07302967433402215
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,92,30,5,1.0,0.0,0.9933333333333334,0.014907119849998594,0.006666666666666665,0.014907119849998594
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,93,30,5,0.9666666666666666,1.2412670766236366e-16,0.8,0.062360956446232386,0.16666666666666666,0.062360956446232386
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,94,30,5,0.8733333333333334,0.036514837167011066,0.0,0.0,0.8733333333333334,0.036514837167011066
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,95,30,5,0.8133333333333332,0.029814239699997188,0.0,0.0,0.8133333333333332,0.029814239699997188
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,96,29,5,0.7310344827586206,0.015421158465515774,0.0,0.0,0.7310344827586206,0.015421158465515774
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,97,30,5,0.9066666666666666,0.014907119849998594,0.0,0.0,0.9066666666666666,0.014907119849998594
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,98,30,5,0.9,0.02357022603955158,0.7533333333333333,0.09006170724070867,0.14666666666666667,0.0960324019392529
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,99,30,5,0.96,0.027888667551135848,0.9466666666666667,0.038005847503304595,0.01333333333333333,0.029814239699997188
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,100,20,5,0.96,0.04183300132670378,0.9400000000000001,0.08944271909999156,0.019999999999999973,0.07582875444051547
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,101,30,5,0.4133333333333334,0.02981423969999721,0.4333333333333333,0.052704627669472995,-0.019999999999999997,0.050552502960343665
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,102,30,5,0.7066666666666667,0.1038160766826496,0.58,0.08027729719194862,0.12666666666666665,0.05962847939999442
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,103,30,5,0.6933333333333332,0.027888667551135844,0.5866666666666667,0.05055250296034366,0.10666666666666665,0.036514837167011066
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,104,19,5,0.8210526315789473,0.02882750302658766,0.9473684210526315,0.06446025638903102,-0.12631578947368421,0.04707511531578507
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,105,30,5,0.9733333333333334,0.027888667551135848,0.9533333333333334,0.029814239699997188,0.019999999999999997,0.03800584750330459
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,106,30,5,0.6666666666666666,0.033333333333333326,0.5933333333333334,0.07226494462892932,0.07333333333333332,0.09249624617007737
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,107,30,5,0.8666666666666668,0.02357022603955158,0.8666666666666668,0.02357022603955158,0.0,0.033333333333333326
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,108,30,5,0.8866666666666667,0.018257418583505533,0.0,0.0,0.8866666666666667,0.018257418583505533
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,109,30,5,0.9800000000000001,0.018257418583505533,0.9666666666666666,0.033333333333333326,0.01333333333333333,0.03800584750330459
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,110,30,5,0.5466666666666666,0.06912147117775906,0.5133333333333333,0.10697871023920809,0.03333333333333334,0.07817359599705714
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,111,30,5,0.7266666666666667,0.07601169500660923,0.76,0.054772255750516655,-0.033333333333333326,0.07817359599705721
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,112,20,5,0.89,0.022360679774997918,0.89,0.05477225575051658,0.0,0.061237243569579436
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,113,30,5,0.9533333333333334,0.018257418583505533,0.9199999999999999,0.05577733510227169,0.033333333333333326,0.05270462766947298
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,114,29,5,0.7172413793103448,0.056660954224672336,0.3586206896551724,0.0793852719532506,0.3586206896551724,0.1022923929254574
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,115,30,5,0.7066666666666667,0.04944132324730444,0.07333333333333333,0.0760116950066092,0.6333333333333333,0.11547005383792518
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,116,29,5,0.8068965517241379,0.039316393968935784,0.7379310344827587,0.0715049701838887,0.0689655172413793,0.03448275862068967
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,117,30,5,0.5933333333333334,0.10110500592068736,0.27999999999999997,0.14063348739819323,0.31333333333333335,0.15202339001321843
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,118,29,5,0.6758620689655173,0.0626410418089136,0.14482758620689656,0.037773969483114914,0.5310344827586206,0.0793852719532506
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,119,30,5,0.72,0.018257418583505533,0.5333333333333333,0.04714045207910316,0.18666666666666662,0.03800584750330459
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,120,30,5,0.8333333333333334,0.05270462766947298,0.58,0.07673909622147557,0.2533333333333334,0.09006170724070862
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,121,30,5,0.9733333333333334,0.036514837167011066,0.7933333333333333,0.07226494462892935,0.18,0.07673909622147562
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,122,30,5,0.8466666666666667,0.029814239699997188,0.05333333333333333,0.029814239699997195,0.7933333333333333,0.04944132324730441
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,123,29,5,0.9724137931034484,0.015421158465515773,0.2206896551724138,0.09630510375013061,0.7517241379310345,0.10170952554312156
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,124,29,5,0.8689655172413794,0.028850345742554347,0.6,0.07938527195325061,0.2689655172413793,0.06168463386206318
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,125,30,5,0.8266666666666668,0.014907119849998594,0.13333333333333333,0.10540925533894598,0.6933333333333334,0.09831920802501748
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,126,30,5,0.72,0.10434983894999023,0.42000000000000004,0.09006170724070865,0.3,0.105409255338946
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,127,30,5,0.8800000000000001,0.038005847503304595,0.6733333333333333,0.09831920802501752,0.20666666666666672,0.06411794687223783
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,128,30,5,0.8,0.04082482904638634,0.33333333333333337,0.13743685418725535,0.4666666666666667,0.16996731711975954
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,129,30,5,0.5733333333333334,0.027888667551135848,0.15333333333333332,0.12156388352540314,0.42000000000000004,0.11450376024878446
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,130,30,5,0.8933333333333333,0.027888667551135844,0.6533333333333333,0.10165300454651269,0.24000000000000005,0.10381607668264956
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,131,30,5,0.9466666666666667,0.029814239699997188,0.9333333333333333,0.02357022603955158,0.01333333333333333,0.029814239699997188
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,132,30,5,0.9333333333333333,0.02357022603955158,0.18,0.09006170724070862,0.7533333333333334,0.0869226987360353
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,133,30,5,0.9466666666666667,0.018257418583505533,0.0,0.0,0.9466666666666667,0.018257418583505533
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,134,30,5,0.6266666666666667,0.0641179468722378,0.5199999999999999,0.1169045194450012,0.10666666666666665,0.08628119403696523
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,135,30,5,0.72,0.050552502960343706,0.0,0.0,0.72,0.050552502960343706
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,136,30,5,0.7066666666666667,0.04346134936801765,0.16666666666666666,0.07071067811865475,0.5399999999999999,0.10645812948447542
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,137,30,5,0.8666666666666668,0.04714045207910316,0.4666666666666667,0.2147349787787521,0.4,0.19293061504650377
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,138,30,5,0.9,0.02357022603955158,0.0,0.0,0.9,0.02357022603955158
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,139,30,5,0.9400000000000001,0.014907119849998594,0.0,0.0,0.9400000000000001,0.014907119849998594
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,140,29,5,0.8137931034482758,0.07554793896622979,0.5172413793103449,0.16173847447667,0.29655172413793107,0.15914456219605966
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,141,30,5,0.6733333333333333,0.07226494462892935,0.5866666666666667,0.12156388352540311,0.08666666666666667,0.07673909622147558
cub200,S2,ConvNeXt-T,convnext_tiny_in1k,142,30,5,0.7,0.06236095644623237,0.11333333333333333,0.08366600265340755,0.5866666666666667,0.09603240193925293
